Order ID,Order Date,Ship Date,Fulfilment,Customer Segment,Country,Region,State,City,Category,Sub-Category,Payment Mode,Order Status,Quantity,Discount,Sales (INR),Profit (INR),GST (INR)
IND-2022-0010910,2022-03-03,2022-03-10,Amazon,Student,India,North,Uttar Pradesh,Kanpur,Sports & Outdoors,Yoga & Fitness,Cash on Delivery,Delivered,2,0.0,654.91,116.27,32.75
IND-2022-0005066,2022-03-03,2022-03-10,Flipkart,Student,India,South,Telangana,Warangal,Electronics,Laptops,UPI,Delivered,3,0.15,37965.24,1370.48,6833.74
IND-2022-0001343,2022-03-03,2022-03-10,Meesho,Enterprise,India,East,Odisha,Berhampur,FMCG & Grocery,Health Supplements,Credit Card,Delivered,2,0.0,530.13,97.19,26.51
IND-2022-0002821,2022-03-04,2022-03-07,Meesho,Small Business,India,West,Goa,Margao,Clothing & Apparel,Sportswear,UPI,Returned,5,0.4,0.0,0.0,0.0
IND-2022-0010348,2022-03-04,2022-03-05,Merchant,Student,India,West,Gujarat,Rajkot,Home & Kitchen,Furniture,UPI,Delivered,4,0.3,123.87,3.75,14.86
IND-2022-0008568,2022-03-04,2022-03-07,Meesho,Enterprise,India,North,Punjab,Amritsar,Clothing & Apparel,Kids Clothing,UPI,Shipped,4,0.0,6995.88,1526.7,349.79
IND-2022-0006518,2022-03-04,2022-03-06,Merchant,Individual,India,South,Kerala,Thiruvananthapuram,Electronics,Smart TVs,UPI,Delivered,3,0.0,96980.52,7219.36,17456.49
IND-2022-0007972,2022-03-04,2022-03-10,Amazon,Small Business,India,South,Karnataka,Mysuru,Clothing & Apparel,Innerwear & Socks,UPI,Delivered,5,0.0,505.83,109.68,25.29
IND-2022-0003993,2022-03-04,2022-03-06,Merchant,Small Business,India,South,Karnataka,Mysuru,Clothing & Apparel,Sportswear,UPI,Delivered,1,0.3,34.17,2.94,1.71
IND-2022-0001777,2022-03-04,2022-03-10,Amazon,Individual,India,West,Gujarat,Rajkot,FMCG & Grocery,Beverages,Debit Card,Delivered,2,0.0,825.66,138.86,41.28
IND-2022-0001576,2022-03-04,2022-03-06,Merchant,Individual,India,West,Goa,Vasco da Gama,Clothing & Apparel,Kurta & Kurti,Credit Card,Delivered,3,0.0,805.91,177.97,40.3
IND-2022-0007056,2022-03-04,2022-03-10,Amazon,Individual,India,North,Punjab,Ludhiana,Electronics,Power Banks,Debit Card,Shipped,5,0.0,194742.11,11726.17,35053.58
IND-2022-0004282,2022-03-04,2022-03-11,Merchant,Small Business,India,East,Odisha,Rourkela,Electronics,Laptops,UPI,Delivered,3,0.3,106.5,-2.17,19.17
IND-2022-0005120,2022-03-04,2022-03-09,Merchant,Individual,India,West,Maharashtra,Pune,Sports & Outdoors,Cricket Equipment,Cash on Delivery,Delivered,2,0.3,68.5,3.78,3.42
IND-2022-0003708,2022-03-04,2022-03-09,Meesho,Enterprise,India,East,Jharkhand,Jamshedpur,Home & Kitchen,Cookware,Debit Card,Delivered,2,0.5,8380.13,-468.57,1005.62
IND-2022-0005564,2022-03-04,2022-03-08,Meesho,Student,India,East,Odisha,Cuttack,FMCG & Grocery,Packaged Foods,Credit Card,Delivered,3,0.5,267.69,-8.08,13.38
IND-2022-0004928,2022-03-04,2022-03-07,Amazon,Individual,India,North,Delhi,Karol Bagh,FMCG & Grocery,Baby Products,EMI,Delivered,4,0.3,490.44,38.28,24.52
IND-2022-0004051,2022-03-07,2022-03-11,Amazon,Enterprise,India,South,Telangana,Khammam,Clothing & Apparel,Sportswear,EMI,Delivered,5,0.1,6901.25,1104.78,345.06
IND-2022-0006979,2022-03-07,2022-03-11,Merchant,Enterprise,India,East,Odisha,Rourkela,Clothing & Apparel,Women's Sarees,Cash on Delivery,Delivered,4,0.05,2009.76,437.65,100.49
IND-2022-0001496,2022-03-07,2022-03-10,Merchant,Small Business,India,West,Gujarat,Surat,Clothing & Apparel,Kurta & Kurti,Cash on Delivery,Delivered,5,0.2,4671.34,735.01,233.57
IND-2022-0006082,2022-03-07,2022-03-10,Amazon,Individual,India,Central,Madhya Pradesh,Jabalpur,Electronics,Power Banks,UPI,Delivered,2,0.0,74439.07,6299.02,13399.03
IND-2022-0004441,2022-03-07,2022-03-10,Merchant,Small Business,India,North,Delhi,Karol Bagh,Home & Kitchen,Home Decor,Cash on Delivery,Delivered,1,0.1,2570.08,297.86,308.41
IND-2022-0007774,2022-03-07,2022-03-09,Amazon,Individual,India,West,Goa,Margao,Home & Kitchen,Furniture,Debit Card,Delivered,1,0.0,750.76,99.67,90.09
IND-2022-0003996,2022-03-07,2022-03-10,Amazon,Small Business,India,North,Delhi,Karol Bagh,Electronics,Laptops,Cash on Delivery,Delivered,3,0.0,140.09,12.55,25.22
IND-2022-0001333,2022-03-07,2022-03-09,Amazon,Enterprise,India,West,Maharashtra,Nashik,Electronics,Tablets,UPI,Delivered,5,0.3,153.04,-3.95,27.55
IND-2022-0006127,2022-03-08,2022-03-09,Meesho,Student,India,North,Punjab,Patiala,FMCG & Grocery,Packaged Foods,Debit Card,Delivered,5,0.4,138.89,5.14,6.94
IND-2022-0008293,2022-03-08,2022-03-11,Amazon,Small Business,India,North,Rajasthan,Ajmer,Electronics,Earphones & Headphones,Credit Card,Delivered,5,0.0,58881.37,5450.21,10598.65
IND-2022-0009575,2022-03-08,2022-03-11,Amazon,Student,India,North,Uttar Pradesh,Varanasi,Clothing & Apparel,Men's T-Shirts,EMI,Delivered,2,0.2,1321.64,193.73,66.08
IND-2022-0002416,2022-03-08,2022-03-11,Merchant,Small Business,India,North,Rajasthan,Kota,Books & Stationery,Children Books,Debit Card,Delivered,5,0.1,2883.05,442.9,144.15
IND-2022-0010011,2022-03-08,2022-03-10,Merchant,Student,India,Central,Madhya Pradesh,Gwalior,FMCG & Grocery,Packaged Foods,Credit Card,Delivered,3,0.05,864.12,138.83,43.21
IND-2022-0005200,2022-03-08,2022-03-11,Flipkart,Individual,India,South,Karnataka,Mangaluru,Clothing & Apparel,Women's Western Wear,UPI,Returned,5,0.0,0.0,0.0,0.0
IND-2022-0009770,2022-03-08,2022-03-14,Amazon,Individual,India,North,Rajasthan,Udaipur,FMCG & Grocery,Pet Supplies,Credit Card,Shipped,1,0.5,231.12,-7.95,11.56
IND-2022-0005283,2022-03-08,2022-03-13,Amazon,Small Business,India,North,Delhi,Karol Bagh,Books & Stationery,Fiction & Literature,Debit Card,Delivered,4,0.3,491.73,47.57,24.59
IND-2022-0007015,2022-03-08,2022-03-12,Amazon,Individual,India,East,Bihar,Gaya,Books & Stationery,Children Books,EMI,Delivered,1,0.0,659.27,128.41,32.96
IND-2022-0005876,2022-03-08,2022-03-15,Merchant,Small Business,India,West,Maharashtra,Aurangabad,Electronics,Tablets,UPI,Returned,5,0.1,0.0,0.0,0.0
IND-2022-0008624,2022-03-08,2022-03-10,Merchant,Small Business,India,East,Odisha,Sambalpur,Clothing & Apparel,Men's Ethnic Wear,UPI,Delivered,2,0.4,1315.68,94.68,65.78
IND-2022-0004978,2022-03-09,2022-03-14,Meesho,Small Business,India,Central,Chhattisgarh,Rajnandgaon,Books & Stationery,Children Books,UPI,Delivered,5,0.0,3414.35,698.96,170.72
IND-2022-0006257,2022-03-09,2022-03-10,Amazon,Individual,India,West,Maharashtra,Nagpur,Home & Kitchen,Furniture,Credit Card,Delivered,3,0.0,1746.68,222.26,209.6
IND-2022-0010947,2022-03-09,2022-03-15,Flipkart,Individual,India,West,Gujarat,Bhavnagar,Electronics,Smartphones,UPI,Delivered,3,0.0,21920.65,1540.02,3945.72
IND-2022-0004612,2022-03-09,2022-03-12,Amazon,Individual,India,West,Maharashtra,Nagpur,Clothing & Apparel,Men's T-Shirts,UPI,Delivered,4,0.0,5479.93,1155.55,274.0
IND-2022-0003018,2022-03-09,2022-03-11,Amazon,Small Business,India,West,Gujarat,Rajkot,Clothing & Apparel,Women's Western Wear,Debit Card,Delivered,1,0.3,34.64,3.01,1.73
IND-2022-0010431,2022-03-09,2022-03-11,Meesho,Enterprise,India,North,Punjab,Patiala,Electronics,Power Banks,Debit Card,Cancelled,3,0.0,0.0,0.0,0.0
IND-2022-0007482,2022-03-10,2022-03-11,Amazon,Individual,India,North,Rajasthan,Kota,Electronics,Tablets,Debit Card,Delivered,4,0.0,115617.56,8734.18,20811.16
IND-2022-0010399,2022-03-10,2022-03-11,Merchant,Individual,India,West,Maharashtra,Mumbai,Electronics,Power Banks,UPI,Delivered,1,0.2,22591.98,219.35,4066.56
IND-2022-0009776,2022-03-10,2022-03-11,Merchant,Individual,India,North,Punjab,Chandigarh,Clothing & Apparel,Men's T-Shirts,Cash on Delivery,Delivered,5,0.5,3885.0,115.46,194.25
IND-2022-0009741,2022-03-10,2022-03-13,Merchant,Enterprise,India,South,Tamil Nadu,Tiruchirappalli,Sports & Outdoors,Cycling Accessories,UPI,Shipped,4,0.5,99.31,-4.39,4.97
IND-2022-0009318,2022-03-10,2022-03-16,Flipkart,Individual,India,Central,Chhattisgarh,Durg,Home & Kitchen,Cookware,UPI,Delivered,1,0.15,3922.09,238.96,470.65
IND-2022-0009672,2022-03-10,2022-03-11,Amazon,Individual,India,North,Delhi,Dwarka,Electronics,Smart TVs,UPI,Delivered,1,0.15,11777.96,20.35,2120.03
IND-2022-0006015,2022-03-10,2022-03-12,Amazon,Individual,India,Central,Madhya Pradesh,Bhopal,Home & Kitchen,Cookware,UPI,Delivered,4,0.2,4911.71,313.43,589.41
IND-2022-0005829,2022-03-10,2022-03-12,Amazon,Individual,India,North,Punjab,Ludhiana,Electronics,Power Banks,Credit Card,Shipped,1,0.15,21428.4,424.24,3857.11
IND-2022-0007518,2022-03-10,2022-03-16,Amazon,Small Business,India,Central,Madhya Pradesh,Bhopal,Electronics,Cameras,UPI,Delivered,2,0.0,23648.39,1505.65,4256.71
IND-2022-0002828,2022-03-11,2022-03-15,Meesho,Individual,India,West,Gujarat,Bhavnagar,Electronics,Smart TVs,Net Banking,Shipped,1,0.2,5130.01,40.09,923.4
IND-2022-0008101,2022-03-11,2022-03-14,Meesho,Individual,India,South,Kerala,Kollam,Electronics,Tablets,Debit Card,Delivered,2,0.0,1219.43,83.39,219.5
IND-2022-0007705,2022-03-11,2022-03-13,Merchant,Small Business,India,North,Delhi,Karol Bagh,Electronics,Smart Watches,UPI,Delivered,2,0.0,88160.21,7268.45,15868.84
IND-2022-0010397,2022-03-11,2022-03-18,Amazon,Student,India,Central,Madhya Pradesh,Bhopal,FMCG & Grocery,Health Supplements,Net Banking,Returned,3,0.1,0.0,0.0,0.0
IND-2022-0004168,2022-03-11,2022-03-15,Amazon,Individual,India,East,Jharkhand,Bokaro,FMCG & Grocery,Packaged Foods,Credit Card,Cancelled,3,0.3,0.0,0.0,0.0
IND-2022-0004053,2022-03-11,2022-03-16,Flipkart,Individual,India,North,Punjab,Patiala,Sports & Outdoors,Trekking Gear,UPI,Delivered,4,0.15,5626.86,637.36,281.34
IND-2022-0001158,2022-03-11,2022-03-17,Merchant,Individual,India,Central,Madhya Pradesh,Jabalpur,Clothing & Apparel,Women's Sarees,Credit Card,Delivered,4,0.0,190.76,38.19,9.54
IND-2022-0008730,2022-03-11,2022-03-16,Meesho,Enterprise,India,West,Maharashtra,Pune,Electronics,Smartphones,Cash on Delivery,Delivered,1,0.2,41.65,0.76,7.5
IND-2022-0001362,2022-03-11,2022-03-12,Meesho,Individual,India,Central,Madhya Pradesh,Bhopal,Books & Stationery,Children Books,Credit Card,Delivered,2,0.4,947.77,29.92,47.39
IND-2022-0004479,2022-03-14,2022-03-20,Amazon,Individual,India,Central,Madhya Pradesh,Gwalior,Clothing & Apparel,Women's Sarees,Credit Card,Delivered,1,0.4,195.9,8.83,9.8
IND-2022-0006136,2022-03-14,2022-03-18,Amazon,Individual,India,West,Goa,Vasco da Gama,Clothing & Apparel,Women's Western Wear,Cash on Delivery,Delivered,3,0.0,5639.46,1242.04,281.97
IND-2022-0007155,2022-03-14,2022-03-16,Merchant,Enterprise,India,Central,Madhya Pradesh,Gwalior,Electronics,Laptops,Cash on Delivery,Delivered,2,0.15,75290.92,2183.15,13552.37
IND-2022-0007075,2022-03-14,2022-03-15,Flipkart,Individual,India,South,Kerala,Thiruvananthapuram,Clothing & Apparel,Men's T-Shirts,Cash on Delivery,Delivered,5,0.0,6733.8,1566.14,336.69
IND-2022-0010435,2022-03-14,2022-03-18,Amazon,Enterprise,India,South,Karnataka,Mangaluru,FMCG & Grocery,Beverages,Credit Card,Cancelled,4,0.0,0.0,0.0,0.0
IND-2022-0001624,2022-03-15,2022-03-19,Merchant,Individual,India,West,Maharashtra,Mumbai,Electronics,Laptops,Credit Card,Shipped,3,0.2,37757.06,-383.99,6796.27
IND-2022-0009212,2022-03-15,2022-03-20,Meesho,Individual,India,South,Karnataka,Mysuru,Home & Kitchen,Home Decor,UPI,Shipped,4,0.2,2121.17,93.65,254.54
IND-2022-0004948,2022-03-15,2022-03-18,Amazon,Individual,India,East,Bihar,Patna,Clothing & Apparel,Women's Western Wear,EMI,Delivered,5,0.0,6398.79,1516.94,319.94
IND-2022-0001235,2022-03-15,2022-03-20,Meesho,Small Business,India,East,Bihar,Darbhanga,Electronics,Smart TVs,Cash on Delivery,Delivered,3,0.1,70270.12,2632.09,12648.62
IND-2022-0006568,2022-03-15,2022-03-20,Amazon,Student,India,North,Delhi,New Delhi,Home & Kitchen,Home Decor,UPI,Delivered,4,0.05,17002.18,2006.58,2040.26
IND-2022-0009045,2022-03-15,2022-03-19,Merchant,Individual,India,East,Jharkhand,Ranchi,Electronics,Laptops,Credit Card,Delivered,5,0.05,177003.6,8108.13,31860.65
IND-2022-0003779,2022-03-15,2022-03-17,Meesho,Enterprise,India,North,Rajasthan,Jodhpur,Clothing & Apparel,Innerwear & Socks,UPI,Delivered,2,0.0,3736.26,831.93,186.81
IND-2022-0010747,2022-03-15,2022-03-19,Amazon,Individual,India,North,Rajasthan,Kota,Electronics,Smartphones,Debit Card,Delivered,2,0.0,6957.47,452.48,1252.34
IND-2022-0001147,2022-03-15,2022-03-19,Flipkart,Individual,India,West,Maharashtra,Pune,Clothing & Apparel,Women's Western Wear,Credit Card,Delivered,3,0.15,441.74,62.36,22.09
IND-2022-0003998,2022-03-15,2022-03-17,Amazon,Individual,India,South,Tamil Nadu,Tiruchirappalli,Home & Kitchen,Kitchen Appliances,UPI,Cancelled,2,0.2,0.0,0.0,0.0
IND-2022-0005078,2022-03-15,2022-03-20,Flipkart,Student,India,West,Gujarat,Rajkot,FMCG & Grocery,Health Supplements,Cash on Delivery,Delivered,2,0.4,798.02,24.38,39.9
IND-2022-0005889,2022-03-16,2022-03-22,Merchant,Individual,India,West,Goa,Margao,Home & Kitchen,Home Decor,Cash on Delivery,Shipped,5,0.05,11495.97,1167.02,1379.52
IND-2022-0010269,2022-03-16,2022-03-20,Amazon,Enterprise,India,Central,Madhya Pradesh,Bhopal,Home & Kitchen,Home Decor,UPI,Cancelled,4,0.3,0.0,0.0,0.0
IND-2022-0003612,2022-03-16,2022-03-21,Merchant,Small Business,India,West,Goa,Panaji,Electronics,Smart TVs,UPI,Shipped,1,0.0,1088.88,97.95,196.0
IND-2022-0008256,2022-03-16,2022-03-17,Amazon,Individual,India,North,Punjab,Amritsar,Clothing & Apparel,Women's Sarees,Debit Card,Delivered,4,0.05,5657.24,1109.77,282.86
IND-2022-0004911,2022-03-16,2022-03-22,Flipkart,Student,India,South,Telangana,Karimnagar,Home & Kitchen,Storage & Organisation,Debit Card,Delivered,2,0.15,4879.54,343.23,585.54
IND-2022-0004439,2022-03-16,2022-03-18,Amazon,Individual,India,Central,Chhattisgarh,Bhilai,Electronics,Smartphones,Cash on Delivery,Delivered,3,0.0,132.97,9.85,23.93
IND-2022-0008456,2022-03-16,2022-03-18,Amazon,Small Business,India,West,Goa,Margao,Books & Stationery,Art & Craft Supplies,Credit Card,Delivered,4,0.0,2333.17,448.9,116.66
IND-2022-0003460,2022-03-16,2022-03-20,Flipkart,Enterprise,India,East,West Bengal,Durgapur,Sports & Outdoors,Cricket Equipment,Debit Card,Delivered,3,0.0,542.63,90.02,27.13
IND-2022-0007125,2022-03-17,2022-03-18,Amazon,Individual,India,South,Karnataka,Belagavi,Electronics,Power Banks,EMI,Delivered,4,0.05,44696.86,1954.78,8045.43
IND-2022-0006039,2022-03-17,2022-03-20,Flipkart,Individual,India,North,Delhi,New Delhi,Home & Kitchen,Cookware,UPI,Delivered,2,0.0,10792.68,1684.19,1295.12
IND-2022-0008709,2022-03-17,2022-03-23,Merchant,Individual,India,North,Rajasthan,Ajmer,Clothing & Apparel,Women's Western Wear,UPI,Delivered,5,0.2,7794.03,1148.06,389.7
IND-2022-0008912,2022-03-17,2022-03-19,Meesho,Individual,India,Central,Madhya Pradesh,Ujjain,Electronics,Power Banks,UPI,Delivered,1,0.1,17411.99,813.87,3134.16
IND-2022-0006118,2022-03-17,2022-03-23,Merchant,Individual,India,North,Uttar Pradesh,Noida,Clothing & Apparel,Kurta & Kurti,Cash on Delivery,Delivered,5,0.2,5007.81,602.19,250.39
IND-2022-0005328,2022-03-17,2022-03-18,Meesho,Student,India,South,Tamil Nadu,Madurai,Books & Stationery,Fiction & Literature,Cash on Delivery,Delivered,4,0.3,1582.74,113.77,79.14
IND-2022-0005740,2022-03-17,2022-03-19,Flipkart,Individual,India,South,Tamil Nadu,Tiruchirappalli,Sports & Outdoors,Yoga & Fitness,Credit Card,Delivered,4,0.05,11789.16,1853.18,589.46
IND-2022-0007047,2022-03-17,2022-03-23,Meesho,Enterprise,India,South,Tamil Nadu,Chennai,FMCG & Grocery,Baby Products,UPI,Delivered,5,0.2,981.55,100.99,49.08
IND-2022-0002547,2022-03-17,2022-03-18,Merchant,Student,India,Central,Madhya Pradesh,Ujjain,FMCG & Grocery,Baby Products,UPI,Delivered,5,0.05,1389.03,207.24,69.45
IND-2022-0003796,2022-03-17,2022-03-22,Merchant,Small Business,India,North,Rajasthan,Jodhpur,Clothing & Apparel,Women's Western Wear,Credit Card,Cancelled,3,0.2,0.0,0.0,0.0
IND-2022-0009218,2022-03-17,2022-03-18,Amazon,Small Business,India,North,Punjab,Ludhiana,Home & Kitchen,Cleaning Supplies,Credit Card,Shipped,2,0.4,4976.63,-4.55,597.2
IND-2022-0009374,2022-03-17,2022-03-21,Meesho,Individual,India,Central,Chhattisgarh,Bhilai,Electronics,Power Banks,Cash on Delivery,Delivered,2,0.1,58727.22,1397.14,10570.9
IND-2022-0006537,2022-03-18,2022-03-20,Amazon,Individual,India,South,Kerala,Kozhikode,FMCG & Grocery,Pet Supplies,Net Banking,Delivered,2,0.05,1324.8,220.36,66.24
IND-2022-0002319,2022-03-18,2022-03-24,Amazon,Student,India,West,Gujarat,Surat,Sports & Outdoors,Badminton Equipment,Cash on Delivery,Delivered,5,0.15,6705.17,710.66,335.26
IND-2022-0008688,2022-03-18,2022-03-24,Amazon,Individual,India,East,Jharkhand,Jamshedpur,Clothing & Apparel,Kurta & Kurti,Credit Card,Returned,2,0.0,0.0,0.0,0.0
IND-2022-0005679,2022-03-18,2022-03-19,Amazon,Student,India,North,Uttar Pradesh,Agra,Home & Kitchen,Home Decor,UPI,Shipped,5,0.0,18656.5,2840.05,2238.78
IND-2022-0005515,2022-03-18,2022-03-22,Amazon,Enterprise,India,East,West Bengal,Siliguri,Clothing & Apparel,Women's Sarees,Net Banking,Delivered,3,0.05,2379.58,506.39,118.98
IND-2022-0001116,2022-03-18,2022-03-23,Meesho,Small Business,India,South,Kerala,Thiruvananthapuram,Electronics,Tablets,UPI,Shipped,5,0.0,92814.45,8632.49,16706.6
IND-2022-0002116,2022-03-18,2022-03-22,Merchant,Small Business,India,West,Gujarat,Ahmedabad,Home & Kitchen,Furniture,Debit Card,Delivered,2,0.0,103.33,14.13,12.4
IND-2022-0010298,2022-03-18,2022-03-21,Merchant,Individual,India,West,Maharashtra,Pune,Home & Kitchen,Bedsheets & Pillows,Debit Card,Shipped,1,0.05,1646.36,167.49,197.56
IND-2022-0002555,2022-03-21,2022-03-24,Flipkart,Individual,India,South,Telangana,Nizamabad,Clothing & Apparel,Men's T-Shirts,Debit Card,Delivered,5,0.0,2669.55,600.36,133.48
IND-2022-0002701,2022-03-21,2022-03-28,Meesho,Individual,India,North,Rajasthan,Ajmer,Clothing & Apparel,Sportswear,UPI,Delivered,1,0.15,1153.82,166.32,57.69
IND-2022-0009469,2022-03-21,2022-03-26,Amazon,Individual,India,North,Uttar Pradesh,Agra,Electronics,Tablets,Cash on Delivery,Delivered,4,0.0,133325.98,9003.11,23998.68
IND-2022-0006573,2022-03-21,2022-03-28,Merchant,Individual,India,West,Gujarat,Vadodara,Home & Kitchen,Storage & Organisation,Debit Card,Delivered,2,0.0,16497.76,2576.55,1979.73
IND-2022-0002574,2022-03-21,2022-03-23,Meesho,Individual,India,East,Bihar,Bhagalpur,Clothing & Apparel,Kurta & Kurti,UPI,Delivered,3,0.05,1440.48,315.71,72.02
IND-2022-0004220,2022-03-21,2022-03-27,Merchant,Small Business,India,West,Goa,Panaji,Electronics,Laptops,Net Banking,Delivered,2,0.05,43300.76,2994.87,7794.14
IND-2022-0006460,2022-03-21,2022-03-27,Amazon,Individual,India,North,Delhi,Rohini,Clothing & Apparel,Men's Ethnic Wear,Credit Card,Shipped,3,0.0,4712.85,946.09,235.64
IND-2022-0005290,2022-03-21,2022-03-24,Amazon,Enterprise,India,West,Maharashtra,Mumbai,Home & Kitchen,Bedsheets & Pillows,UPI,Delivered,2,0.0,4337.16,653.69,520.46
IND-2022-0009649,2022-03-21,2022-03-26,Merchant,Individual,India,North,Delhi,New Delhi,Electronics,Cameras,UPI,Delivered,3,0.05,44773.06,2744.72,8059.15
IND-2022-0004042,2022-03-21,2022-03-23,Merchant,Individual,India,North,Uttar Pradesh,Varanasi,Home & Kitchen,Cookware,Cash on Delivery,Delivered,3,0.05,134.11,16.03,16.09
IND-2022-0004026,2022-03-21,2022-03-23,Meesho,Individual,India,North,Delhi,Rohini,Clothing & Apparel,Innerwear & Socks,Cash on Delivery,Delivered,3,0.15,127.26,21.5,6.36
IND-2022-0009761,2022-03-22,2022-03-28,Merchant,Individual,India,South,Kerala,Thrissur,Electronics,Smart TVs,Credit Card,Delivered,4,0.3,75088.87,-3436.26,13516.0
IND-2022-0006708,2022-03-22,2022-03-23,Amazon,Individual,India,North,Punjab,Ludhiana,Home & Kitchen,Kitchen Appliances,UPI,Cancelled,3,0.1,0.0,0.0,0.0
IND-2022-0009804,2022-03-22,2022-03-28,Amazon,Individual,India,North,Rajasthan,Jaipur,Clothing & Apparel,Innerwear & Socks,Debit Card,Delivered,1,0.5,1012.48,0.92,50.62
IND-2022-0008435,2022-03-22,2022-03-25,Meesho,Enterprise,India,South,Karnataka,Belagavi,Home & Kitchen,Cookware,Debit Card,Delivered,5,0.1,5009.9,501.83,601.19
IND-2022-0008477,2022-03-22,2022-03-25,Amazon,Student,India,West,Goa,Vasco da Gama,Electronics,Earphones & Headphones,UPI,Delivered,2,0.0,112574.47,8696.81,20263.4
IND-2022-0003610,2022-03-22,2022-03-28,Merchant,Small Business,India,East,West Bengal,Asansol,Electronics,Tablets,UPI,Delivered,5,0.3,18589.53,-425.61,3346.12
IND-2022-0007370,2022-03-22,2022-03-25,Merchant,Student,India,South,Karnataka,Mysuru,Clothing & Apparel,Kurta & Kurti,Credit Card,Delivered,2,0.2,1234.01,168.31,61.7
IND-2022-0006508,2022-03-22,2022-03-27,Meesho,Student,India,North,Delhi,Lajpat Nagar,Electronics,Cameras,Credit Card,Cancelled,5,0.1,0.0,0.0,0.0
IND-2022-0004413,2022-03-22,2022-03-26,Flipkart,Individual,India,South,Karnataka,Mysuru,Clothing & Apparel,Women's Western Wear,Net Banking,Delivered,5,0.0,1313.21,281.74,65.66
IND-2022-0005774,2022-03-22,2022-03-23,Flipkart,Individual,India,West,Goa,Panaji,Electronics,Cameras,Debit Card,Delivered,4,0.0,124233.03,8728.68,22361.95
IND-2022-0001022,2022-03-23,2022-03-29,Amazon,Small Business,India,North,Delhi,Rohini,Home & Kitchen,Cleaning Supplies,UPI,Delivered,2,0.2,2917.66,157.12,350.12
IND-2022-0002288,2022-03-23,2022-03-30,Meesho,Enterprise,India,North,Punjab,Ludhiana,Sports & Outdoors,Trekking Gear,Cash on Delivery,Delivered,5,0.15,8219.84,822.04,410.99
IND-2022-0010204,2022-03-23,2022-03-25,Flipkart,Individual,India,South,Kerala,Thiruvananthapuram,Clothing & Apparel,Innerwear & Socks,Debit Card,Delivered,4,0.0,6868.16,1507.64,343.41
IND-2022-0008349,2022-03-23,2022-03-29,Amazon,Individual,India,East,Odisha,Cuttack,Clothing & Apparel,Men's Ethnic Wear,Cash on Delivery,Delivered,1,0.15,336.69,59.11,16.83
IND-2022-0004066,2022-03-23,2022-03-29,Merchant,Individual,India,South,Tamil Nadu,Coimbatore,FMCG & Grocery,Personal Care,UPI,Delivered,1,0.0,160.61,29.75,8.03
IND-2022-0010967,2022-03-23,2022-03-24,Merchant,Student,India,Central,Madhya Pradesh,Ujjain,Home & Kitchen,Cleaning Supplies,Cash on Delivery,Delivered,2,0.0,7726.23,1030.12,927.15
